,FCLTY_NM,ITEM_NM,TROBL_TY_NM,COURSE_PRC,COURSE_NM,COURSE_NO,CTPRVN_NM,SIGNGU_NM
109923,주궁평캠프,승마,,60000.0,체험승마-프리미엄(오솔길) 외승체험,1844462,경기,화성시
109924,주궁평캠프,승마,,110000.0,승마체험패키지,1844469,경기,화성시
109963,주궁평캠프,승마,,15000.0,체험승마-궁평캠프힐링투어,2824575,경기,화성시
109968,한국체대 유도스쿨,유도,,100000.0,2024년 유도 3부,172502,제주,제주시
109970,용인대하당유도관,유도,,85000.0,"유도실기,유도본의 이해",42813,전남,목포시
109971,용인대하당유도관,유도,,85000.0,"유도실기,유도본의 이해",42574,전남,목포시
109985,용인대하당유도관,유도,,95000.0,유도실기와 유도본의  이해,165938,전남,목포시
109988,몸이야필라테스 양산점,필라테스,,100000.0,6:1그룹필라테스,2344681,광주,북구
109999,에이에프씨아라,축구(풋살),,100000.0,시합반 축구수업,2537529,서울,양천구
110000,에이에프씨아라,축구(풋살),,90000.0,취미반 축구수업,2537527,서울,양천구
110021,효성아동청소년발달센터,기타종목,,100000.0,감각통합2,144475,인천,계양구
110031,케이K태권스쿨,태권도,,100000.0,태권도&amp;줄넘기,174520,광주,북구
110034,제이티에이 태권도장,태권도,,160000.0,JTA태권도,2624536,경기,수원시
110043,이루다태권도,태권도,,200000.0,20만원권,43095,충남,당진시
110044,티엘스포츠 티엘탁구클럽,탁구,,100000.0,탁구,2248672,전북,군산시
110055,이지골프연습장,골프,,100000.0,골프 레슨 및 연습장 이용 (3개월),1935525,전북,익산시
110065,지나점핑힐링다이어트,댄스(줌바 등),,300000.0,점핑,54528,경기,의왕시
110067,뿌니점핑온열다이어트,댄스(줌바 등),,320000.0,방송댄스(점핑),2801626,경기,안양시
110072,보경탁구클럽,탁구,,85000.0,보경탁구클럽,49523,대구,북구
110080,보경탁구클럽,탁구,,100000.0,보경탁구클럽,518501,대구,북구
110083,아임주짓수,기타종목,,100000.0,주짓수,2448524,경기,남양주시
110092,공주검도관,검도,,140000.0,주3회 이상,28767,충남,공주시
110097,공주검도관,검도,,90000.0,주2회,56515,충남,공주시
110105,드쥬발레학원,무용(발레 등),,100000.0,드쥬발레강좌,2690539,경기,부천시
110113,루원대호태권도,태권도,,100000.0,태권도,2820609,인천,서구
110120,계명대 캡틴 태권도,태권도,,100000.0,계명대캡틴태권도,168625,경북,칠곡군
110122,용인대 국가대표 태권도,태권도,,100000.0,용인대 국가대표 태권도,2249009,경기,고양시
110132,옥타곤멀티짐,복싱,,100000.0,"주짓수,mma",169465,경기,안양시
110133,목포백곰유도관,유도,,150000.0,"유도,주짓수,호신술",2762523,전남,목포시
110139,복싱스페이스,복싱,,100000.0,복싱트레이닝,3388524,서울,강남구
110140,나라찬태권도장,태권도,,85000.0,계명대나라찬태권도장,11560,대구,수성구
110141,나라찬태권도장,태권도,,100000.0,계명대나라찬태권도장,168511,대구,수성구
110146,드림아트 주짓수,주짓수,,180000.0,유소년 주짓수 무제한권,2832567,경기,화성시
110147,드림아트 주짓수,주짓수,,160000.0,유소년 주짓수 주3일권,2832568,경기,화성시
110149,드림아트 주짓수,주짓수,,140000.0,유소년 주짓수 주2일권,2832569,경기,화성시
110150,드림아트 주짓수,주짓수,,100000.0,주짓수 주 1회권 ( 가족할인권 ),3384532,경기,화성시
110158,비피지BPG,야구,,120000.0,야구 실내 연습장 자유이용권,3413524,경기,고양시
110159,비피지BPG,야구,,100000.0,실내야구연습장 이용권,3471524,경기,고양시
110160,장유스쿼시클럽,스쿼시,,100000.0,스쿼시초급반,170794,경남,김해시
110161,제로점핑클럽,종합체육시설,,100000.0,점핑,2848523,전남,광양시
110162,제로점핑클럽,기타종목,,100000.0,점핑,225457,전남,광양시
110163,88휘트니스,헬스,,100000.0,헬스1개월,2670543,경기,파주시
110170,강북사격장,기타종목,,100000.0,사격(10m 공기소총/ 권총),163162,서울,강북구
110187,정필라테스,필라테스,,100000.0,1:6 그룹필라테스,2445528,인천,남동구
110188,정필라테스,필라테스,,22000.0,1:6 그룹레슨 체험,2448534,인천,남동구
110191,정필라테스,필라테스,,100000.0,1:1 개인필라테스,2445534,인천,남동구
110200,진무멀티짐,기타종목,,95000.0,킥복싱mma호신술,22937,경남,김해시
110207,커브스보정클럽,헬스,,99000.0,써킷 트레이닝,365457,경기,용인시
110208,퍼스트볼링장,볼링,,100000.0,볼링기초강좌,2557530,경북,포항시
110209,용인대 태권업 태권도장,태권도,,130000.0,태권도수련,88457,경기,수원시
110211,도화태권도,태권도,,100000.0,태권도,2347555,강원,속초시
110220,휘성태권도장,태권도,,100000.0,휘성태권도,166819,강원,원주시
110221,휘성태권도장,태권도,,170000.0,휘성태권도장,19907,강원,원주시
110222,낙양검도관,검도,,95000.0,배환기,4275,경기,의정부시
110223,낙양검도관,검도,,100000.0,배환기,2384541,경기,의정부시
110227,경희대석사태권도아름동,태권도,,100000.0,태권도,53408,세종,세종시
110228,경희대석사태권도아름동,태권도,,100000.0,태권도,2343591,세종,세종시
110233,경희대석사태권도아름동,태권도,,100000.0,태권도,2343593,세종,세종시
110238,레전드태권도장,태권도,,85000.0,태권도,43327,경남,양산시
110240,레전드태권도장,태권도,,95000.0,태권도,167555,경남,양산시
110241,케이팔팔스케이트보드클럽,롤러인라인,,100000.0,스케이트보드 정규그룹수업,2838549,인천,부평구
110242,케이팔팔스케이트보드클럽,롤러인라인,,100000.0,스케이트보드 정규1:1수업,2839625,인천,부평구
110243,케이팔팔스케이트보드클럽,롤러인라인,,100000.0,스케이트보드 정규1:2레슨,2839626,인천,부평구
110244,케이팔팔스케이트보드클럽,롤러인라인,,100000.0,스케이트보드 그룹취미수업,2839627,인천,부평구
110250,제우스짐,기타종목,,140000.0,주짓수&amp;복싱(MMA),44555,충북,진천군
110251,제우스짐,기타종목,,100000.0,주짓수&amp;복싱(MMA),2244555,충북,진천군
110252,제우스짐,기타종목,,140000.0,주짓수&amp;복싱(MMA),2248780,충북,진천군
110258,세종특공무술,기타종목,,85000.0,특공무술,52430,세종,세종시
110266,론테니스존,테니스,,100000.0,테니스레슨,2533530,경기,남양주시
110276,볼러스레인군산점,볼링,,100000.0,볼린이교실,1879471,전북,군산시
110280,암낫짐본관킥복싱 무에타이,기타종목,,95000.0,킥복싱  무에타이  다이어트,1661457,전남,순천시
110282,라온축구교실,축구(풋살),,160000.0,라온축구교실_유소년 축구교실_주3회반_특가,41047,울산,남구
110283,라온축구교실,축구(풋살),,110000.0,라온축구교실_유소년 축구교실_주말반,41790,울산,남구
110284,베스트태권도,태권도,,100000.0,태권도,2820540,광주,남구
110288,태극태권도신매관,태권도,,100000.0,태권도,16061,대구,수성구
110290,점프스포츠클럽,기타종목,,150000.0,키즈체육,1168477,충남,천안시
110291,점프스포츠클럽,농구,,70000.0,농구교실,51589,충남,천안시
110307,점프스포츠클럽,축구(풋살),,140000.0,축구교실,51577,충남,천안시
110309,점프스포츠클럽,농구,,150000.0,농구교실,1168462,충남,천안시
110317,도담댄스아카데미학원,댄스(줌바 등),,120000.0,댄스,1391463,경기,시흥시
110318,도담댄스아카데미학원,댄스(줌바 등),,130000.0,댄스,1561474,경기,시흥시
110319,도담댄스아카데미학원,무용(발레 등),,100000.0,주2회,218541,경기,시흥시
110320,도담댄스아카데미학원,댄스(줌바 등),,100000.0,주2회,218543,경기,시흥시
110328,도담댄스아카데미학원,댄스(줌바 등),,130000.0,힙합코레오,1530457,경기,시흥시
110350,도담댄스아카데미학원,댄스(줌바 등),,180000.0,주3회,2672539,경기,시흥시
110373,다솜체육센터,기타종목,,100000.0,트램펄린,3151524,경남,김해시
110376,바른체형 용수합기도,합기도,,100000.0,바른체형용수합기도,169806,대구,북구
110379,고려대위키즈N정관장태권도,태권도,,100000.0,태권도,1861882,경남,김해시
110384,알파아동발달센터,기타종목,,95000.0,운동재활,1543496,서울,성북구
110385,알파아동발달센터,기타종목,,180000.0,운동재활,218540,서울,성북구
110400,천안 구성동 주짓수,기타종목,,140000.0,주짓수,2354561,충남,천안시
110405,제이원댄스스튜디오,댄스(줌바 등),,60000.0,줌바키즈댄스,1815476,전남,완도군
110406,제이원댄스스튜디오,댄스(줌바 등),,100000.0,키즈댄스스포츠,1815474,전남,완도군
110409,제이원댄스스튜디오,댄스(줌바 등),,100000.0,키즈댄스스포츠,1815475,전남,완도군
110427,제이원댄스스튜디오,댄스(줌바 등),,100000.0,KD댄스,2248705,전남,완도군
110428,제이원댄스스튜디오,댄스(줌바 등),,100000.0,KD댄스,2248710,전남,완도군
110447,해동검도 가평 본관,검도,,100000.0,해동검도,163017,경기,가평군
110470,에스S태권도장,태권도,,100000.0,태권도/예절인성교육/유아체육/음악줄넘기/계절체험학습/방학중종일반/,162564,강원,춘천시
110471,공원정통다이어트복싱,복싱,,100000.0,복싱,865458,전북,전주시
110472,공원정통다이어트복싱,복싱,,100000.0,복싱,282928,전북,전주시
110473,공원정통다이어트복싱,복싱,,100000.0,복싱,167444,전북,전주시
110474,공원정통다이어트복싱,복싱,,100000.0,복싱,2248761,전북,전주시
110475,공원정통다이어트복싱,복싱,,100000.0,복싱,282909,전북,전주시
110476,공원정통다이어트복싱,복싱,,100000.0,복싱,282915,전북,전주시
110481,코리아짐,유도,,100000.0,유도한판하자,1783465,부산,북구
110485,JK태권도장,태권도,,100000.0,JK태권도&amp;파워점핑,1933662,경기,성남시
110488,JK태권도장,태권도,,20000.0,태권도,2829569,경기,성남시
110491,도민태권도장,태권도,,100000.0,태권도,3358541,경남,거창군
110492,K1SC스포츠아카데미,기타종목,,80000.0,키즈번지피트니스&amp;생활체육,1935607,서울,서대문구
110493,K1SC스포츠아카데미,수영,,100000.0,1:4 키즈수영 주2회,1935565,서울,서대문구
110498,K1SC스포츠아카데미,수영,,100000.0,1:4  키즈수영 주1회,1935566,서울,서대문구
110502,미래로 탁구교실,탁구,,85000.0,초보레슨,38781,광주,남구
110521,미래로 탁구교실,탁구,,100000.0,초보 레슨,1562501,광주,서구
110525,미래로 탁구교실,탁구,,100000.0,초보 레슨 8,1842486,광주,서구
110560,클로버짐,헬스,,132000.0,헬스1개월 이용권,2711545,울산,동구
110561,전주비전스포츠클럽,복싱,,70000.0,생활체육반,2419530,전북,전주시
110562,전주비전스포츠클럽,축구(풋살),,200000.0,축구(주5회),2744527,전북,전주시
110563,용인대청아태권도,태권도,,95000.0,태권도,8371,경기,하남시
110564,용인대청아태권도,태권도,,100000.0,용인대청아태권도,36259,경기,하남시
110569,한반도 태권도장,태권도,,100000.0,한반도 태권도,1669468,경남,창원시
110571,해찬솔태권도,태권도,,100000.0,태권도,170892,강원,원주시
110576,미르 태권도주짓수,기타종목,,80000.0,주짓수,25661,경기,화성시
110581,용인대서재태권도,태권도,,100000.0,태권도,907468,경기,평택시
110603,리듬N점프,줄넘기,,100000.0,줄넘기 주1회반,2711534,충남,당진시
110605,리듬N점프,줄넘기,,110000.0,줄넘기 주2회반,2848528,충남,당진시
110609,팀영,기타종목,,100000.0,주짓수 킥복싱,2783610,대전,서구
110612,팀영,기타종목,,170000.0,주짓수킥복싱,1460485,대전,서구
110622,주스포니스신대방점,헬스,,100000.0,평가 및 맞춤 운동 프로그램,2845549,서울,동작구
110626,청평자연휴양림,기타종목,,95000.0,산림힐링 레포츠,1931505,경기,가평군
110627,청평자연휴양림,기타종목,,100000.0,산림힐링 레포츠,1931507,경기,가평군
110642,국가대표 민락점프줄넘기클럽,기타종목,,100000.0,국가대표민락줄넘기 음악줄넘기,41766,경기,의정부시
110663,국가대표 민락점프줄넘기클럽,기타종목,,100000.0,국가대표민락줄넘기장,173483,경기,의정부시
